_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
PSG v Toulouse,0,3.80,4,3,-122,-3,-122,-51,-53,-44,-69,6,2,-2,0,0,5,4,0,6,3,0,0,0,-98,-109,-11,4,0,0,1,4,-3,3,0
PSG v Valenciennes,0,0.30,0,-3,3,-12,6,13,-11,-14,29,-14,1,-1,2,-2,-1,-2,0,-1,2,0,1,0,-3,6,9,-3,0,0,2,-1,2,-3,1
Rennes v Arles-Avignon,0,-3.70,1,0,85,8,90,47,52,44,62,-6,1,-1,4,-4,0,2,1,11,0,0,-1,0,96,103,7,-7,-1,0,-8,-3,5,5,2
Rennes v Auxerre,1,-2.10,1,-1,216,10,215,127,86,56,143,14,-3,3,4,-4,3,2,0,3,1,0,-2,0,169,205,36,-1,0,0,0,1,1,1,0
Rennes v Bordeaux,1,-1.60,-3,0,55,-15,47,33,30,4,55,3,1,-1,-1,1,-2,-1,0,2,-1,0,1,0,23,64,41,-7,-2,0,-3,1,8,4,0
Rennes v Brest,0,-2.30,8,3,78,6,87,45,41,55,23,6,-1,1,1,-1,2,1,0,3,-1,0,0,0,84,85,1,-1,-2,0,-13,-2,19,11,1
Rennes v Caen,1,-0.50,10,6,141,-8,132,93,55,54,81,13,0,0,-1,1,7,3,0,2,0,0,-1,0,109,146,37,2,-1,0,-4,-3,6,1,1
Rennes v Lens,0,-2.00,6,3,114,0,106,70,48,20,87,9,0,0,-1,1,4,0,0,-4,-2,0,0,0,69,92,23,-12,0,0,0,-3,-4,-3,1
Rennes v Lille,1,-1.20,1,1,-44,1,-48,-24,-18,13,-3,-52,2,-2,3,-3,0,0,1,0,0,0,-1,0,16,-50,-66,-9,1,0,-2,2,1,4,1
Rennes v Lorient,2,-0.70,-1,-3,-51,10,-56,-18,-27,-17,-35,5,0,0,-2,2,-3,-2,0,2,2,0,-1,0,-53,-39,14,2,0,0,2,4,-1,2,1
Rennes v Lyon,1,-1.10,1,0,-189,1,-180,-130,-74,-48,-112,-45,-1,1,-4,4,1,1,0,-12,-2,0,1,0,-77,-183,-106,-3,-1,0,0,4,2,4,1
Rennes v Marseille,2,-2.80,4,3,19,1,25,19,0,3,4,13,2,-2,-4,4,0,-2,-1,5,1,0,1,0,22,22,0,-3,-1,0,-3,0,-2,3,-1
Rennes v Monaco,0,-1.20,-1,-1,53,-3,57,15,32,10,34,0,1,-1,-1,1,-2,-1,0,-3,-2,0,1,0,40,68,28,-2,-1,0,-3,0,3,3,0
Rennes v Montpellier,2,-2.60,-4,0,-4,4,-11,-9,0,19,10,-41,0,0,1,-1,-2,0,-1,-2,-1,0,-4,0,37,-16,-53,-5,-2,0,-3,0,0,3,-1
Rennes v Nancy,2,-2.90,-4,0,22,-9,23,25,-6,-34,14,39,3,-3,-4,4,-3,-4,-1,1,-2,0,-1,0,-47,10,57,-4,0,0,-2,-2,-2,0,-1
Rennes v Nice,0,-3.80,2,0,47,-5,50,20,20,30,25,-16,0,0,2,-2,1,1,0,4,1,0,0,0,67,71,4,6,1,0,-2,-2,1,0,0
Rennes v PSG,0,-5.20,0,1,-35,-1,-23,-25,-14,1,2,-44,-1,1,5,-5,4,2,0,-1,-2,0,1,0,19,-30,-49,-8,-1,0,5,7,6,2,1
Rennes v Saint-Etienne,1,-1.30,5,4,-56,-18,-47,-39,-14,35,-51,-35,2,-2,2,-2,2,2,0,3,1,0,1,0,28,-49,-77,0,-1,0,-10,-10,3,0,0
Rennes v Sochaux,0,-0.10,-2,-2,66,7,74,17,43,5,50,2,3,-3,-5,5,-3,1,0,0,-2,0,-1,0,56,74,18,-2,1,0,8,10,0,2,0
Rennes v Toulouse,0,0.30,0,2,-21,6,-9,-17,-23,-23,1,-19,-1,1,4,-4,-2,-2,1,-8,-4,0,-3,0,-22,-27,-5,-5,0,0,-11,-4,7,7,1
Rennes v Valenciennes,0,-1.50,-1,0,125,-4,119,62,73,45,74,17,1,-1,0,0,2,-1,0,5,0,0,-2,0,91,130,39,0,-1,0,3,2,3,-1,0
Saint-Etienne v Arles-Avignon,0,-1.40,2,1,41,-4,43,31,15,-24,41,29,3,-3,-1,1,3,0,0,-3,0,0,5,0,0,37,37,-7,-2,0,9,6,-5,-3,0
Saint-Etienne v Auxerre,1,-0.40,-2,-2,106,0,105,64,38,6,52,44,-1,1,-3,3,-2,2,-1,-9,0,0,-2,0,19,94,75,-2,0,0,-7,-6,4,1,-1
Saint-Etienne v Bordeaux,1,0.00,-1,0,-52,-18,-46,-22,-23,-15,-15,-18,2,-2,-1,1,-2,0,-1,2,1,0,3,0,-21,-40,-19,-3,0,0,-1,0,2,1,-1
Saint-Etienne v Brest,0,0.80,1,2,57,9,58,43,25,16,35,17,1,-1,2,-2,0,1,0,15,3,0,-2,0,28,69,41,5,-2,0,4,2,-4,-2,1
Saint-Etienne v Caen,1,-0.90,3,-2,66,6,52,25,23,-15,52,9,-4,4,1,-1,1,-2,-1,-9,-3,0,0,0,-15,60,75,-2,0,0,6,3,-1,-3,-1
Saint-Etienne v Lens,0,-0.70,2,-1,50,8,40,26,17,-17,18,42,1,-1,-3,3,5,4,0,-6,4,0,1,0,-29,50,79,-2,1,0,6,1,-3,-5,1
Saint-Etienne v Lille,2,-0.90,-2,-1,-81,11,-68,-40,-41,-30,-41,-9,3,-3,-3,3,-3,-2,-1,3,0,0,-2,0,-58,-67,-9,14,1,0,-6,-7,0,-1,0
Saint-Etienne v Lorient,2,-1.60,-2,2,-23,9,-26,-13,-4,6,-35,12,1,-1,-5,5,-1,1,0,3,2,0,1,0,-32,-17,15,-1,1,0,3,1,-6,-2,-1
Saint-Etienne v Lyon,2,0.80,8,2,-5,2,8,-1,4,22,-18,-4,3,-3,4,-4,6,3,1,6,4,0,-3,0,11,17,6,0,0,0,0,0,-2,0,1
Saint-Etienne v Marseille,1,-1.10,4,4,-81,14,-89,-34,-28,-7,-47,-10,1,-1,1,-1,2,4,-1,11,4,0,2,0,-64,-99,-35,-3,0,0,6,2,-7,-4,-1
Saint-Etienne v Monaco,1,0.70,5,3,86,14,94,66,36,35,37,30,3,-3,1,-1,4,1,0,13,1,0,-1,0,63,100,37,1,-1,0,-3,0,2,3,0
Saint-Etienne v Montpellier,0,-0.30,2,1,70,20,80,32,48,13,28,37,2,-2,3,-3,2,2,1,7,4,0,1,0,-1,85,86,4,-1,0,-10,-6,4,4,2
Saint-Etienne v Nancy,0,-0.50,0,-1,-10,-2,-10,2,-8,-15,-35,43,0,0,1,-1,0,-1,-1,-3,-3,0,2,0,-49,-10,39,0,0,0,-2,-4,-5,-2,-1
Saint-Etienne v Nice,2,0.20,0,-2,154,11,150,110,66,54,115,6,2,-2,-3,3,0,1,0,14,1,0,-3,0,114,156,42,-1,0,0,3,4,-4,1,0
Saint-Etienne v PSG,1,-2.10,-2,-3,25,15,38,17,5,-22,12,32,-4,4,-5,5,-2,-4,0,-1,-5,0,-1,0,-15,26,41,3,0,0,-4,-4,3,0,0
Saint-Etienne v Rennes,2,1.70,1,1,49,0,47,39,9,7,8,33,2,-2,1,-1,-3,0,-1,1,0,0,0,0,26,46,20,-5,0,0,-1,-1,-4,0,-1
Saint-Etienne v Sochaux,0,1.60,-3,-3,-3,2,-8,6,-22,-49,32,1,-6,6,-7,7,2,0,0,-12,0,0,1,0,-53,8,61,6,0,0,3,1,-1,-2,-1
Saint-Etienne v Toulouse,0,1.80,1,0,-43,8,-48,-17,-40,-44,-19,5,-5,5,-1,1,-2,-2,0,-11,-3,0,-1,0,-59,-28,31,5,0,0,4,8,2,4,2
Saint-Etienne v Valenciennes,1,0.00,2,0,-35,-17,-28,-6,-26,10,-29,-14,1,-1,1,-1,3,-2,0,2,0,0,-1,0,38,-29,-67,4,0,0,-10,-9,5,1,0
Sochaux v Arles-Avignon,0,-3.60,0,2,20,2,34,14,17,58,-16,-11,3,-3,3,-3,-1,0,-1,15,0,0,1,0,66,14,-52,-13,-1,0,-4,0,0,4,0
Sochaux v Auxerre,1,-1.50,4,4,62,0,66,41,37,44,30,7,1,-1,-3,3,6,3,0,9,1,0,-3,0,79,67,-12,-3,1,0,0,2,2,2,-1
Sochaux v Bordeaux,1,-1.20,2,-2,-110,-5,-96,-64,-44,2,-102,-9,-4,4,0,0,2,0,1,-4,-1,0,1,0,-56,-93,-37,3,0,0,3,1,-1,-2,0
Sochaux v Brest,0,-2.30,1,1,37,9,46,20,18,38,4,-3,1,-1,5,-5,-1,-4,0,5,0,0,0,0,26,38,12,1,0,0,-2,-4,-5,-2,1
Sochaux v Caen,0,-0.60,-1,0,53,4,54,27,16,-8,22,30,-1,1,4,-4,-2,-1,1,-8,0,0,0,0,-17,61,78,-4,-2,0,1,4,6,3,0
Sochaux v Lens,0,-3.20,3,2,61,1,55,38,27,39,11,16,1,-1,-4,4,1,1,0,5,2,0,0,0,45,58,13,-7,-2,0,0,4,4,4,2
Sochaux v Lille,1,-1.80,-9,-5,-44,-1,-47,-38,-4,15,-44,-11,-1,1,3,-3,-7,-4,0,0,-4,0,0,0,-29,-61,-32,-4,-1,0,4,2,-2,-2,0
Sochaux v Lorient,0,-2.40,2,1,54,5,67,26,21,33,4,13,-2,2,0,0,4,2,1,-1,2,0,2,0,32,76,44,2,0,0,-5,-1,1,4,1
Sochaux v Lyon,2,-1.20,-5,-2,25,10,26,23,2,17,23,-14,2,-2,2,-2,-3,-6,-1,2,0,0,-5,0,43,23,-20,8,1,0,-15,-10,10,5,-1
Sochaux v Marseille,2,-3.40,-1,1,-3,3,13,-15,14,-12,4,5,-5,5,6,-6,-2,1,1,-1,0,0,0,0,-2,8,10,-10,0,0,-13,-8,6,5,0
Sochaux v Monaco,0,-1.20,1,0,67,12,81,28,50,26,20,32,1,-1,-3,3,-1,1,1,5,2,0,-1,0,38,74,36,-7,0,0,-8,-8,2,0,2
Sochaux v Montpellier,1,-1.30,-4,-2,-76,2,-76,-46,-34,-31,-31,-18,-5,5,3,-3,0,1,0,-12,0,0,-1,0,-56,-82,-26,-5,-2,1,-8,-4,1,4,0
Sochaux v Nancy,0,-3.60,-7,-4,-26,3,-24,-11,-16,-38,-9,11,-3,3,-2,2,-8,-5,0,-8,1,0,-1,0,-72,-30,42,2,1,0,0,-5,-5,-5,1
Sochaux v Nice,0,-1.50,4,0,98,11,114,60,44,48,33,23,3,-3,2,-2,4,4,0,6,1,0,1,0,76,115,39,3,1,0,-9,-6,5,3,1
Sochaux v PSG,0,-4.00,-4,-6,-56,6,-45,-31,-18,-11,-45,4,-3,3,0,0,-4,-4,1,-2,3,0,0,0,-31,-30,1,1,1,0,-12,-8,2,4,3
Sochaux v Rennes,0,-1.50,-3,0,-39,10,-41,-27,-20,-5,-51,13,1,-1,-1,1,-2,-1,2,-2,1,0,1,0,-36,-63,-27,-2,0,0,2,3,3,1,2
Sochaux v Saint-Etienne,0,-0.20,-4,-2,120,8,129,60,70,23,32,78,3,-3,0,0,-4,-1,1,12,1,0,-1,0,31,119,88,-1,0,0,-1,0,4,1,0
Sochaux v Toulouse,2,-0.10,-5,-3,6,12,2,6,-6,24,-44,21,-3,3,0,0,-5,0,0,-5,0,0,1,0,-23,0,23,-14,-1,0,2,2,-9,0,0
Sochaux v Valenciennes,0,-1.60,3,1,48,-5,53,18,33,27,12,13,1,-1,0,0,1,-2,0,1,-3,0,2,0,49,58,9,-2,-1,0,-14,-7,8,7,1
Toulouse v Arles-Avignon,0,-3.90,-1,-2,157,9,159,90,81,65,107,5,3,-3,-2,2,-2,-2,0,12,0,0,0,0,121,159,38,4,-1,0,-19,-12,16,7,1
Toulouse v Auxerre,2,-0.70,2,0,75,14,66,42,21,64,35,-32,2,-2,-3,3,2,2,0,1,2,0,-2,0,101,53,-48,4,0,0,-2,-3,2,-1,0
Toulouse v Bordeaux,0,-2.40,4,2,-76,-14,-75,-45,-28,2,-35,-40,3,-3,-2,2,0,0,0,5,3,0,-2,0,9,-76,-85,11,0,0,-1,0,5,1,1
Toulouse v Brest,0,-1.40,-1,0,35,8,24,26,11,2,44,-10,0,0,1,-1,0,-2,0,-4,2,0,1,0,4,17,13,-2,1,0,-2,-1,2,1,1
Toulouse v Caen,0,-2.20,0,-1,-34,-18,-39,-14,-23,-18,-29,10,0,0,2,-2,2,3,0,-2,2,0,-1,0,-46,-42,4,-8,0,0,-9,0,13,9,0
Toulouse v Lens,1,-2.40,-6,-1,11,3,-7,-1,1,-19,16,2,-2,2,-1,1,-4,-3,0,-10,-2,0,0,0,-18,7,25,5,0,0,1,1,0,0,0
Toulouse v Lille,1,-0.50,6,6,103,-8,96,71,36,13,88,6,1,-1,-3,3,5,4,0,6,5,0,0,0,64,96,32,-3,-1,0,1,-1,-3,-2,-1
Toulouse v Lorient,0,-3.00,-2,-2,-121,0,-131,-83,-59,-57,-91,4,-4,4,-2,2,-5,-2,1,-12,-3,0,-1,0,-115,-125,-10,-6,0,0,14,12,-5,-2,1
Toulouse v Lyon,0,0.10,2,-1,-117,-2,-102,-45,-45,25,-69,-44,3,-3,-2,2,1,1,1,12,3,0,-1,0,14,-117,-131,10,-2,0,-2,-1,5,1,1
Toulouse v Marseille,2,-2.60,-1,-1,-20,-2,-30,-24,3,10,-30,2,2,-2,-1,1,-1,-3,0,1,0,0,0,0,19,-32,-51,7,0,0,-7,-6,3,1,0
Toulouse v Monaco,0,-2.30,2,3,74,-1,70,58,34,52,19,23,3,-3,-3,3,2,1,0,15,2,0,2,0,90,80,-10,3,-1,0,-2,1,5,3,0
Toulouse v Montpellier,2,-1.20,2,1,41,-11,29,34,18,46,5,1,2,-2,1,-1,2,2,0,10,5,0,-1,0,47,39,-8,-2,-1,0,-7,-4,3,3,0
Toulouse v Nancy,0,-2.40,-4,-2,68,-4,72,27,43,8,61,0,-2,2,0,0,-1,2,1,0,0,0,0,0,50,51,1,0,0,0,1,2,1,1,1
Toulouse v Nice,1,-1.80,0,0,73,-8,79,63,27,35,52,6,-1,1,-7,7,-3,-2,1,8,-1,0,-4,0,66,68,2,-1,1,0,-3,-3,5,0,1
Toulouse v PSG,2,-4.90,-4,-2,23,-2,4,13,13,-6,12,19,0,0,-2,2,-1,-2,0,-4,-2,0,-3,0,-8,10,18,-3,1,0,-5,-4,6,1,-1
Toulouse v Rennes,2,-1.60,2,-1,104,8,103,44,60,35,60,16,5,-5,-7,7,5,2,-1,-1,0,0,1,0,88,87,-1,-3,1,0,-10,-6,16,4,-1
Toulouse v Saint-Etienne,2,-1.10,-1,0,-72,-19,-57,-31,-33,9,-26,-46,-2,2,2,-2,-4,-5,-1,6,0,0,0,0,21,-60,-81,8,-1,0,-1,-2,8,-1,-1
Toulouse v Sochaux,2,-0.20,2,2,75,-3,79,54,26,14,51,18,1,-1,2,-2,1,1,0,3,0,0,1,0,41,61,20,-7,0,0,9,8,-1,-1,0
Toulouse v Valenciennes,1,-2.60,-1,-2,-10,-7,-1,-6,8,15,17,-28,0,0,-4,4,-1,1,0,6,1,0,1,0,39,-15,-54,-2,1,0,-3,-5,-6,-2,0
Valenciennes v Arles-Avignon,0,-1.30,2,5,26,5,22,14,13,25,-5,8,0,0,-4,4,2,1,1,6,0,0,-1,0,46,18,-28,-2,0,0,5,5,-1,0,1
Valenciennes v Auxerre,1,0.20,2,-1,81,-1,74,64,26,51,22,16,0,0,6,-6,1,2,0,10,3,0,0,0,56,84,28,1,-1,0,5,5,2,0,0
Valenciennes v Bordeaux,1,-0.40,-2,0,20,-1,31,5,12,-23,5,34,0,0,-5,5,-1,0,1,-1,0,0,1,0,-31,13,44,-5,1,0,-2,-1,0,1,1
Valenciennes v Brest,0,-0.70,1,0,40,18,43,7,30,7,13,17,-3,3,4,-4,1,2,1,4,4,0,0,0,-4,50,54,-2,0,0,1,3,-2,2,2
Valenciennes v Caen,0,1.30,5,0,37,1,30,13,17,-9,21,19,0,0,-5,5,6,2,1,3,4,0,4,0,21,50,29,8,0,0,6,8,-3,2,2
Valenciennes v Lens,1,0.00,-1,0,5,6,-7,5,-13,-14,6,0,-1,1,-7,7,-4,-1,0,-7,-2,0,0,0,-27,-11,16,-5,0,0,19,16,-11,-3,0
Valenciennes v Lille,1,0.50,-4,-3,-149,-9,-149,-90,-70,-45,-51,-64,-2,2,1,-1,-3,-1,0,-1,2,0,-1,0,-83,-153,-70,3,1,0,8,5,-8,-3,0
Valenciennes v Lorient,1,2.60,-5,-3,54,13,47,39,19,0,34,20,-4,4,-4,4,-4,-3,0,-5,-3,0,3,0,-11,31,42,7,0,0,-2,-6,-6,-4,0
Valenciennes v Lyon,0,0.10,-3,-1,17,12,8,0,10,-5,6,10,-1,1,-1,1,-2,-3,0,-8,-1,0,-2,0,3,5,2,5,0,0,2,1,-6,-1,0
Valenciennes v Marseille,0,1.20,1,1,-67,-3,-69,-44,-17,3,-57,-7,-3,3,-9,9,-2,-4,0,1,-1,0,3,0,-36,-79,-43,-6,1,0,2,3,-4,1,0
Valenciennes v Monaco,1,-1.30,4,2,-17,0,-7,-23,4,1,-22,1,2,-2,-1,1,5,6,0,4,2,0,0,0,21,-9,-30,1,-1,0,3,3,-9,0,0
Valenciennes v Montpellier,2,-0.60,-4,-1,31,9,26,30,10,35,-11,17,2,-2,1,-1,-2,-2,-1,6,0,0,2,0,28,27,-1,5,1,0,3,7,-1,4,-1
Valenciennes v Nancy,1,-0.50,2,0,27,-2,23,29,17,29,1,13,2,-2,-3,3,1,0,1,14,3,0,0,0,-3,19,22,-6,-1,0,8,5,-9,-3,1
Valenciennes v Nice,0,2.00,1,1,97,16,89,65,55,48,51,22,5,-5,2,-2,0,1,0,19,5,0,0,0,69,80,11,-3,0,0,4,4,-5,0,0
Valenciennes v PSG,2,-3.30,-5,-4,79,8,60,55,25,9,55,17,-5,5,7,-7,-3,-1,0,1,-2,0,-1,0,27,46,19,-4,0,0,-1,0,-10,1,0
Valenciennes v Rennes,0,1.70,4,0,14,12,8,6,21,36,-16,4,3,-3,-2,2,3,2,1,3,0,0,2,0,42,16,-26,2,1,0,0,2,-2,2,1
Valenciennes v Saint-Etienne,1,0.70,4,4,91,17,88,47,42,25,52,11,2,-2,3,-3,5,3,0,2,2,0,-2,0,84,84,0,5,-1,0,-4,-3,-1,1,-1
Valenciennes v Sochaux,1,1.40,4,-1,0,8,-10,4,5,6,-9,7,1,-1,-1,1,1,0,1,10,-1,0,0,0,14,-6,-20,-4,-1,0,-5,-5,0,0,2
Valenciennes v Toulouse,0,2.10,1,0,19,21,14,19,10,26,-11,11,-2,2,0,0,2,-1,0,3,3,0,0,0,4,1,-3,-4,0,0,-1,-1,-7,0,1
