_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Stuttgart v Hamburg,0,-0.6000000000000014,2,-2,-33,8,-29,-17,-16,-26,-24,18,-1,1,0,0,1,1,1,-1,3,0,2,0,-37,-25,12,7,2,0,6,4,-6,-2,1
Stuttgart v Hannover,0,-0.6999999999999993,3,1,-35,9,-33,-29,1,-2,-25,-2,1,-1,0,0,1,-2,0,0,0,0,3,0,1,-37,-38,1,0,0,-1,-3,-1,-2,0
Stuttgart v Hoffenheim,1,2.3000000000000043,2,0,-31,-19,-31,0,-26,24,-38,-13,1,-1,2,-2,2,3,0,3,0,0,1,0,6,-27,-33,-1,1,-1,-5,0,4,5,0
Stuttgart v Kaiserslautern,2,0.8000000000000007,-1,1,74,-9,76,41,31,13,41,17,0,0,5,-5,-1,-1,0,-7,-6,0,-1,0,36,75,39,-4,-1,0,-5,-2,2,3,1
Stuttgart v Leverkusen,2,0.9999999999999964,-10,-2,-1,-11,4,8,-10,14,-22,0,-5,5,-1,1,-9,-6,-2,-5,-2,0,1,0,4,-3,-7,9,-1,1,-2,-3,-1,-1,-2
Stuttgart v Mainz,0,-0.5999999999999979,-2,1,-8,8,-5,5,-6,-23,15,7,2,-2,-4,4,-3,-1,0,7,-3,0,0,0,-5,-13,-8,4,-1,0,-14,-7,9,7,0
Stuttgart v Nuernberg,2,0.7999999999999972,-5,-2,89,-7,81,70,32,50,26,26,-2,2,7,-7,-2,-3,-1,5,-1,0,2,0,44,84,40,-3,0,0,-4,-3,3,1,-1
Stuttgart v Schalke,0,-0.5999999999999979,9,7,-20,6,-20,-17,-3,15,-29,-12,1,-1,3,-3,5,4,0,2,-1,0,1,0,32,-27,-59,-1,0,-1,8,10,-2,2,1
Stuttgart v St. Pauli,0,-2.099999999999998,0,-1,40,3,35,34,14,3,26,19,2,-2,1,-1,2,3,1,2,3,0,2,0,16,50,34,-4,0,0,-6,-8,2,-2,1
Stuttgart v Werder Bremen,0,-0.1999999999999993,2,0,-97,3,-100,-72,-41,-28,-71,-14,-3,3,0,0,2,1,3,-13,-1,0,2,0,-74,-94,-20,4,1,0,2,0,-5,-2,3
Stuttgart v Wolfsburg,1,-2.099999999999998,2,-1,10,-1,0,18,-9,26,-24,8,0,0,8,-8,1,2,0,4,0,0,-2,0,21,11,-10,4,-2,0,-1,-3,4,-2,-1
Werder Bremen v Bayern,2,-1.1999999999999993,-4,-2,-47,-16,-42,-39,-12,10,-48,-11,4,-4,-4,4,-3,-4,0,-2,-2,0,1,0,5,-47,-52,-2,1,0,3,5,0,2,0
Werder Bremen v Borussia Dortmund,0,1.0,1,-1,-62,-12,-62,-52,-24,-49,-40,11,-1,1,5,-5,0,-3,0,-4,-4,0,-1,0,-86,-44,42,5,1,0,5,9,-3,4,1
Werder Bremen v Mönchengladb.,1,-0.29999999999999716,7,3,55,5,50,27,51,64,34,-19,3,-3,2,-2,7,6,1,19,8,0,2,0,126,83,-43,11,1,0,-17,-6,14,11,1
Werder Bremen v Eintracht Frankfurt,1,-1.5000000000000036,4,2,22,-4,13,16,20,54,6,-25,6,-6,-6,6,3,3,0,10,3,0,0,0,68,17,-51,-5,1,0,-6,-3,7,3,0
Werder Bremen v FC Cologne,0,0.7000000000000028,4,0,61,-12,66,53,25,71,19,-12,0,0,4,-4,1,1,0,14,4,0,0,0,115,79,-36,1,-1,0,-2,-2,1,0,1
Werder Bremen v Freiburg,0,1.3000000000000007,3,0,94,16,97,69,35,2,90,12,2,-2,8,-8,2,1,0,11,4,0,-5,0,82,96,14,-6,0,0,5,6,-2,1,1
Werder Bremen v Hamburg,0,-2.0,-4,-2,-20,-12,-32,-3,-20,-28,22,-19,0,0,-2,2,0,0,1,-4,-3,0,-3,0,-35,-53,-18,-11,-2,0,15,6,-6,-9,0
Werder Bremen v Hannover,1,-1.8000000000000043,2,5,117,13,111,52,67,41,45,34,8,-8,-1,1,1,1,-1,11,2,0,1,0,92,113,21,3,-1,0,3,5,0,2,-1
Werder Bremen v Hoffenheim,0,1.8999999999999986,0,-1,52,1,46,25,25,8,34,8,0,0,-4,4,2,1,1,3,0,0,0,0,41,53,12,-9,0,0,-2,3,6,5,1
Werder Bremen v Kaiserslautern,2,0.3000000000000007,3,0,56,-14,63,34,35,33,28,7,3,-3,2,-2,2,1,-1,8,0,0,0,0,61,57,-4,-7,-2,0,-4,2,7,6,0
Werder Bremen v Leverkusen,1,-0.5,-6,-3,-66,-18,-65,-49,-23,-16,-57,1,-4,4,-5,5,-3,-3,-1,-7,-3,0,2,0,-42,-73,-31,8,1,0,4,-2,-7,-6,-1
Werder Bremen v Mainz,2,-1.2999999999999972,-1,0,98,19,83,66,49,47,46,22,-2,2,1,-1,1,1,0,3,2,0,-4,0,36,78,42,-9,1,0,9,5,-5,-4,0
Werder Bremen v Nuernberg,2,-0.40000000000000213,0,0,73,5,64,40,28,-2,24,47,2,-2,-7,7,-1,0,0,1,-1,0,1,0,17,85,68,3,0,0,-4,-1,3,3,0
Werder Bremen v Schalke,1,1.0999999999999979,2,1,93,-14,93,54,45,2,62,35,3,-3,4,-4,0,0,0,4,-3,0,0,0,35,75,40,-11,-2,0,5,3,-2,-2,0
Werder Bremen v St. Pauli,0,-3.700000000000003,5,3,-80,-13,-85,-51,-38,-43,-23,-22,-1,1,-1,1,4,3,2,-6,-1,0,-1,0,-53,-78,-25,-4,1,0,3,6,3,3,2
Werder Bremen v Stuttgart,1,-0.5,11,11,71,-4,61,54,40,25,48,22,7,-7,4,-4,7,4,0,14,5,0,-2,0,52,65,13,2,0,0,-2,0,5,2,0
Werder Bremen v Wolfsburg,2,-1.9000000000000021,5,6,122,14,129,76,55,31,78,22,6,-6,9,-9,1,1,0,11,1,0,0,0,118,135,17,6,-2,0,-14,-8,10,6,-1
Wolfsburg v Bayern,1,-1.2999999999999972,-1,-1,-79,-17,-72,-20,-50,19,-58,-32,-2,2,2,-2,0,0,0,3,1,0,3,0,-15,-71,-56,1,0,0,3,1,2,-2,-1
Wolfsburg v Borussia Dortmund,2,1.0,-5,-1,21,3,9,24,0,-16,-4,43,2,-2,0,0,-5,-4,-1,-1,-2,0,1,0,-59,14,73,-5,0,0,-4,-2,7,2,-2
Wolfsburg v Mönchengladb.,0,-0.29999999999999716,5,2,97,-1,83,48,60,28,80,0,2,-2,3,-3,4,2,1,8,1,0,1,0,66,107,41,-4,-1,0,-8,2,11,10,2
Wolfsburg v Eintracht Frankfurt,1,1.1999999999999957,10,6,96,0,91,51,65,64,34,19,7,-7,-1,1,5,5,0,16,2,0,2,0,104,86,-18,-9,-1,0,6,7,3,1,0
Wolfsburg v FC Cologne,0,3.0,7,3,30,-5,32,33,8,56,-9,-6,1,-1,1,-1,7,7,2,8,3,0,5,0,61,31,-30,-1,0,0,3,2,-5,-1,1
Wolfsburg v Freiburg,0,0.29999999999999716,-3,-2,-9,1,-6,10,-23,-18,2,3,0,0,2,-2,0,1,1,4,0,0,1,0,-42,-9,33,-8,1,0,3,3,6,0,0
Wolfsburg v Hamburg,2,-2.5,-3,-1,5,-6,-1,18,-3,9,-13,19,1,-1,-9,9,-4,-3,0,4,2,0,2,0,-8,-8,0,-6,1,0,14,12,-6,-2,-1
Wolfsburg v Hannover,0,0.6999999999999957,4,2,7,0,23,7,10,8,18,-10,0,0,-1,1,6,5,0,1,3,0,1,0,22,28,6,4,1,0,-5,-2,8,3,0
Wolfsburg v Hoffenheim,1,2.400000000000002,-6,-4,-73,4,-72,-44,-28,-12,-72,12,1,-1,-1,1,-4,-3,-1,-1,-5,0,-2,0,-60,-65,-5,10,0,0,3,0,-12,-3,-2
Wolfsburg v Kaiserslautern,2,2.8000000000000007,6,5,10,12,15,18,1,29,-6,-5,2,-2,2,-2,4,4,-2,3,2,0,-1,0,53,17,-36,7,0,0,-9,-7,6,2,-1
Wolfsburg v Leverkusen,2,2.3000000000000043,-1,1,-49,-1,-50,-18,-17,-40,-18,13,1,-1,0,0,-3,-4,0,-5,-4,0,5,0,-66,-60,6,-5,-1,0,-10,-9,6,1,1
Wolfsburg v Mainz,2,-1.5,-2,-4,-6,8,-22,-3,-12,-11,-27,21,0,0,2,-2,0,0,1,-5,-4,0,3,0,-35,-14,21,-3,1,0,-8,-4,5,4,2
Wolfsburg v Nuernberg,2,1.1999999999999993,-3,-2,-78,7,-82,-45,-30,12,-61,-26,0,0,2,-2,-2,0,0,2,0,0,0,0,-26,-77,-51,7,0,0,3,-3,-6,-6,0
Wolfsburg v Schalke,1,-0.3999999999999986,3,0,2,-19,5,-4,1,-35,44,-11,-2,2,4,-4,0,0,1,-1,5,0,2,0,-2,18,20,7,-1,0,3,4,-2,1,1
Wolfsburg v St. Pauli,1,0.20000000000000284,-9,-4,23,7,28,9,3,-14,3,24,-3,3,2,-2,-6,-3,0,-5,2,0,3,0,-34,21,55,-7,-1,0,5,3,-5,-2,1
Wolfsburg v Stuttgart,0,2.1000000000000014,2,1,45,13,44,7,27,-25,44,13,2,-2,-1,1,2,3,0,-6,3,0,-1,0,-19,47,66,1,0,0,1,-1,-4,-2,1
Wolfsburg v Werder Bremen,1,0.6999999999999993,3,3,78,13,76,56,23,26,49,1,-2,2,3,-3,0,-1,0,-1,0,0,1,0,44,72,28,-10,1,0,9,9,-2,0,0
